"ROWKEY","COMMCONTENT","COMMLEVEL"
"1088026","千佛山，不来不知道，一来才知道这山上的佛都是后来修建的，今天并不是初一、十五，香火也很旺。经过景区人员介绍，真正的千佛是在后面的山上，但路不好走，一般都来参观这个景区。 景区除步行上山外，还可以坐索道或滑道。但终点不是山顶，而是一览亭，到山顶还要再走一段石阶。在一览亭可以看到济南全景，腿脚不好的话没必要再爬往上走。 山顶观景不错，且有很多平整的大石头可以坐下休息，并继续从不同角度观赏济南全景。","2"
"1088027","难得的监狱博物馆，但缺少规划，没有有特色的展览，门票也贵，要25","2"
"1088028","那个田横山是什么鬼？进去没走多远就出了个大门去了田横山。结果，感觉进了个假5A景区。返回来再去看蓬莱阁的另一半景区，管理员告诉我，我的票检过了，无法再次进入景区。太尼玛坑了。","2"
"1088029","没有单独地门票，都是配套讲解器的选择，就当人文历史学习了萨","2"
"1088030","如果去了大峡谷还想来地下萤光湖看看的，建议买联票，一共才150！到景点单买96一人，很贵，性价比不高！总体来说很差，有种上当受骗的感觉，没有地下大峡谷性价比高！一路上人造的自然风光，建议不要坐那个20一人的车直接到蝴蝶谷，可以一路步行欣赏沿途风景。蝴蝶谷的蝴蝶全都是用网子罩起来的，有蝴蝶，但是不是很多！有点坑！最后一站才是地下荧光湖，在这之前还可以坐漂流，60一人，还有小火车20一人，不建议坐，步行很快就到了。进入荧光湖中是许多人坐一条大船，有个船夫拉着设计好路线的绳子使船前行，船上还有耳机解说，带不带都行，没什么意思。慢慢的进入，越来越黑，直到伸手不见五指！这时你抬头就可以看见上面有星星点点的绿点就是萤火虫了，往里面会多一点，感觉还是挺美的，毕竟外面哪能看到这样的风景！感觉看了很短时间就出来了…总体来说票价比较贵！风景不值这个价！","2"
"1088031","以为很大呢，其实挺小的也没啥好逛的，就是看看水看看风景，然后看了2个表演就出来了，2小时没用了","2"
"1088032","說實在話感覺確實小失望，也可能是我到訪的時間有些晚，很多紅葉都已經掉落的關係，所以精緻顯得沒那樣漂亮，不過也是有幾處很美的，但整體給我感覺很不是特別好，加上門票頗貴，相對性價比我認為不是很好","2"
"1088033","真心太一般了!养护和管理太差了!跟上吧","2"
"1088034","一般吧就一个建筑标注，其他没什么，没有沙滩了，海风很大，靠近市政府","2"
"1088035","门票不说，但体验不好:海底世界实际上是三馆组成，出了一个馆还得出去经过川流不息的马路去下一个馆，你建个过街天桥多好。馆内人流太大，存在安全隐患。建议适当控制一下。","2"
"1088036","小景点，就是人有点多，很有特色的，老磨盘太多了，到处都是，在哪收的那么多，不会都是原来村里的吧。不错。","2"
"1088037","历史文化传承，后花园很大。三孔联票制不合理。","2"
"1088038","设施太老旧，设施损坏也没有人维修","2"
"1088039","感觉不值，门票太贵了，可能孩子们去还能玩儿的不错，大人去没啥玩头景色也不算好，不联系去","2"
"1088040","说实话，一般吧。去的时候不是季节，没有荷花荷叶啥的","2"
"1088041","不好玩，就在动物园对面，这点比较方便","2"
"1088042","2015.8月去的，刚下过小雨，山里空气比较湿润清新，道观建筑都比较新，比较干净。站在山顶看自然景观还是不错。","2"
"1088043","假期真的不适合去玩这个，人那叫一个多，表演看不到。孩子最喜欢水母馆，还好她有喜欢的，就是跟着人流走，挤得没心情看。","2"
"1088044","总体还好，但是没有北京欢乐谷有意思，整体设施一般，设计布局不是很紧凑。","2"
"1088045","里面餐厅服务员态度极差，兵马俑坐车到半程还停了，没有任何补救措施","2"
"1088046","人造景点，可以去看一看，在海边。欣赏一下海景看看美女还是可以的。其他感觉没什么太大的意思了！","2"
"1088047","还可以吧！门票有点贵，给了两杯啤酒还好","2"
"1088048","温泉太冷。不喜欢。近三百元就泡两个池子。太冷，人太多，服务员太少。价格高，自助餐也不好吃。总之不满意。","2"
"1088049","景点就是爬山，70元的门票有点贵了，而且山上也没有什么东西可以圏点。实现性价比很低","2"
"1088050","沂蒙山旅游区沂山景区个人觉得还是挺不错的，空气非常新鲜，适合周末来这边散心","2"
"1088051","说实话这里真的非常一般，而且携程买票都不能用。门卫的态度非常刚硬，而且住宿也特别贵，就是一个很小的山村。因为本身就是当地开发的，所以说管理各方面都不严谨。","2"
"1088052","庙宇建筑很漂亮，雕刻非常精美。","2"
"1088053","真是一般，有些失望，下次不会再看了","2"
"1088054","服务不错，但是室内就仨温泉池，太少啦，价格网购138，现场门票很贵","2"
"1088055","设备有点旧了 有些地方都不开了","2"
"1088056","主要是爬山，爬到山顶看马术表演，表演挺精彩的 。","2"
"1088057","泰安的太阳部落与方特重复，当然价格也低，也算是一个短期游的去处吧","2"
"1088058","这个金沙滩，总体还行吧，对于内陆的朋友可能会更有吸引力，碧海，清风，细沙，确实挺惬意，只不过对于像我这样的海边的人，吸引力就没那么大了，当然，海边毕竟是海边，还是听让人知道去放松放松的。","2"
"1088059","天气很好，景区内景色也不错，还看到了两场演出，放松心情嘛，感觉还是很好的。就是景区内的娱乐设施 好像没有人去玩，也没开设备","2"
"1088060","很一般的景点，门票价格虚高,，不会再去。","2"
"1088061","葡桃还波熟，有些已经套袋了。地窑存了阎维文2004年的酒。品了一种不对外卖的甜白酒，味道很好。看点少，转一圈也就1个小时不到。","2"
"1088062","抱着很大的期待去的，没想到内容那么空泛，大热天去的挣了一身汗","2"
"1088063","玉黛湖生态乡村庄园位于淄博市东郊六公里309国道北侧，集休闲渡假、农业生态观光、娱乐活动、饮食服务为一体，融为一体了天然和人文景观。","2"
"1088064","是一所以“浴森林温泉、住亲水客房、吃绿色食品、吸清新空气”为主要特色、胶东地区最具竞争力和发展潜力的温泉养生休闲度假会务旅游胜地。","2"
"1088065","一般,去因为有年卡,还是去动物园好!一般,去因为有年卡,还是去动物园好!","2"
"1088066","根本排不上队伍，不是游玩，简直是遭罪","2"
"1088067","里面有好多好吃的，到了一定要去看看。","2"
"1088068","电瓶车25元太坑人了，从最里面乘车到大门口外面共1200米。全是人造景点。","2"
"1088069","一般吧，开车2小时逛完。。。”","2"
"1088070","孩子游园，设施少，借助海边还好些，海上的收费项目较多。打发时间的可以????考虑考虑了","2"
"1088071","在名人故居里算是保养比较好的，就是史诗的东西少了些，游客不多，看点不少，令人玩味","2"
"1088072","可品尝各种美酒，交通便利，拍摄婚纱摄影好去处","2"
"1088073","体验丰富多彩的华夏文化，非常不错。是明朝一个夏姓高管的后代，是复古的建筑","2"
"1088074","水浒传就是小说，虚构的，和这个梁山没什么关系的，发挥自己想象力吧。。。。。。。。。。","2"
"1088075","挺大的地方，时间少了转不过来，90的票价够高的，不过有老人孩子减免票。整个地方都是新建的，没一点古迹，文化氛围差太多，只要就是个游乐园","2"
"1088076","服务人员太差，严重投诉一个扎马尾，戴眼镜，皮肤黝黑的孕妇。希望相关人员给相应的反馈","2"
"1088077","大裂谷适合泰安附近一日游的景点，总体来说在北方是少见的漂流景点","2"
"1088078","喜欢古建筑的，可以去一观。主要是冲着田横栈道去的。可是据询问，田横栈道长久关闭，理由比较牵强：怕有落石落下。50元的快艇也不值。说是绕一圈，其实只要了1/3。","2"
"1088079","立冬后的周末，估计这是最后的好天气了。天气晴朗，没有风也没有雾霾，做着大汽车来红叶谷。不过景区真心一般，呵呵。来了看看就可以了。","2"
"1088080","从外经过看看就可以了，现在各个城市都有这样的建筑物。很一般。","2"
"1088081","台儿庄刚进去觉得不错~~但个人认为山寨气息太重~~~~","2"
"1088082","挺好的，各种都挺好！去了就知道！","2"
"1088083","周末去的，排队快要排疯了。取票排队，进门排队，进了门以后坐游览车要排队，从游览车下来，步行去大裂谷门口排队，排了很久，终于进到了大裂谷的山洞，走着去里面玩漂流，到了玩漂流的地方又排队。基本上光排所有的队就花了2～3个小时。然后就是玩漂流，漂流最后有点刺激，然后就是步行游览区，在漂流的过程中会有拍照的，拍的挺不错，建议把照片买下来。抛开排队不讲，真的是好看并且壮观，值得去第二次的地方。步行游览区出来以后就到了自助餐，饭菜很一般，但是很便宜。我们10点多进园，3点多出园，游玩的时间只有一个来小时吧。简直就是排队之旅！","2"
